content_key,show_id,type,title,release_year,date_added,year_added,month_added,country,primary_country,language,popularity,vote_average,vote_count,has_valid_votes,weighted_rating,genres_harmonized,genre
tv_shows_216467,216467,TV Show,Mission: Yozakura Family,2024,2024-04-07,2024,4,Japan,Japan,ja,61.655,7.4,41,True,6.77,"Animation, Comedy, Action, Adventure",Adventure
tv_shows_239790,239790,TV Show,Dear Radiance,2024,2024-01-07,2024,1,Japan,Japan,ja,65.639,9.0,6,True,6.7,Drama,Drama
tv_shows_237512,237512,TV Show,Jurassic World: Chaos Theory,2024,2024-05-24,2024,5,United States of America,United States of America,en,68.302,8.4,123,True,7.34,"Animation, Action, Adventure, Science Fiction, Fantasy, Kids, Family",Animation
tv_shows_237512,237512,TV Show,Jurassic World: Chaos Theory,2024,2024-05-24,2024,5,United States of America,United States of America,en,68.302,8.4,123,True,7.34,"Animation, Action, Adventure, Science Fiction, Fantasy, Kids, Family",Action
tv_shows_237512,237512,TV Show,Jurassic World: Chaos Theory,2024,2024-05-24,2024,5,United States of America,United States of America,en,68.302,8.4,123,True,7.34,"Animation, Action, Adventure, Science Fiction, Fantasy, Kids, Family",Adventure
tv_shows_237512,237512,TV Show,Jurassic World: Chaos Theory,2024,2024-05-24,2024,5,United States of America,United States of America,en,68.302,8.4,123,True,7.34,"Animation, Action, Adventure, Science Fiction, Fantasy, Kids, Family",Science Fiction
tv_shows_237512,237512,TV Show,Jurassic World: Chaos Theory,2024,2024-05-24,2024,5,United States of America,United States of America,en,68.302,8.4,123,True,7.34,"Animation, Action, Adventure, Science Fiction, Fantasy, Kids, Family",Fantasy
tv_shows_237512,237512,TV Show,Jurassic World: Chaos Theory,2024,2024-05-24,2024,5,United States of America,United States of America,en,68.302,8.4,123,True,7.34,"Animation, Action, Adventure, Science Fiction, Fantasy, Kids, Family",Kids
tv_shows_237512,237512,TV Show,Jurassic World: Chaos Theory,2024,2024-05-24,2024,5,United States of America,United States of America,en,68.302,8.4,123,True,7.34,"Animation, Action, Adventure, Science Fiction, Fantasy, Kids, Family",Family
tv_shows_114479,114479,TV Show,The Acolyte,2024,2024-06-04,2024,6,United States of America,United States of America,en,58.404,5.578,614,True,5.82,"Mystery, Science Fiction, Fantasy",Mystery
tv_shows_114479,114479,TV Show,The Acolyte,2024,2024-06-04,2024,6,United States of America,United States of America,en,58.404,5.578,614,True,5.82,"Mystery, Science Fiction, Fantasy",Science Fiction
tv_shows_114479,114479,TV Show,The Acolyte,2024,2024-06-04,2024,6,United States of America,United States of America,en,58.404,5.578,614,True,5.82,"Mystery, Science Fiction, Fantasy",Fantasy
tv_shows_223500,223500,TV Show,WIND BREAKER,2024,2024-04-05,2024,4,Japan,Japan,ja,62.616,8.2,105,True,7.2,"Animation, Action, Adventure",Animation
tv_shows_223500,223500,TV Show,WIND BREAKER,2024,2024-04-05,2024,4,Japan,Japan,ja,62.616,8.2,105,True,7.2,"Animation, Action, Adventure",Action
tv_shows_223500,223500,TV Show,WIND BREAKER,2024,2024-04-05,2024,4,Japan,Japan,ja,62.616,8.2,105,True,7.2,"Animation, Action, Adventure",Adventure
tv_shows_234776,234776,TV Show,Blue Miburo,2024,2024-10-19,2024,10,Japan,Japan,ja,59.396,8.4,11,True,6.73,"Animation, Action, Adventure",Animation
tv_shows_234776,234776,TV Show,Blue Miburo,2024,2024-10-19,2024,10,Japan,Japan,ja,59.396,8.4,11,True,6.73,"Animation, Action, Adventure",Action
tv_shows_234776,234776,TV Show,Blue Miburo,2024,2024-10-19,2024,10,Japan,Japan,ja,59.396,8.4,11,True,6.73,"Animation, Action, Adventure",Adventure
tv_shows_233912,233912,TV Show,Guardians of the Dafeng,2024,2024-12-28,2024,12,China,China,zh,63.61,7.3,23,True,6.7,"Drama, Action, Adventure, Comedy, Mystery",Drama
tv_shows_233912,233912,TV Show,Guardians of the Dafeng,2024,2024-12-28,2024,12,China,China,zh,63.61,7.3,23,True,6.7,"Drama, Action, Adventure, Comedy, Mystery",Action
tv_shows_233912,233912,TV Show,Guardians of the Dafeng,2024,2024-12-28,2024,12,China,China,zh,63.61,7.3,23,True,6.7,"Drama, Action, Adventure, Comedy, Mystery",Adventure
tv_shows_233912,233912,TV Show,Guardians of the Dafeng,2024,2024-12-28,2024,12,China,China,zh,63.61,7.3,23,True,6.7,"Drama, Action, Adventure, Comedy, Mystery",Comedy
tv_shows_233912,233912,TV Show,Guardians of the Dafeng,2024,2024-12-28,2024,12,China,China,zh,63.61,7.3,23,True,6.7,"Drama, Action, Adventure, Comedy, Mystery",Mystery
tv_shows_242874,242874,TV Show,Valle salvaje,2024,2024-09-18,2024,9,Spain,Spain,es,63.597,7.44,25,True,6.73,"Drama, Soap",Drama
tv_shows_242874,242874,TV Show,Valle salvaje,2024,2024-09-18,2024,9,Spain,Spain,es,63.597,7.44,25,True,6.73,"Drama, Soap",Soap
tv_shows_138502,138502,TV Show,X-Men '97,2024,2024-03-20,2024,3,United States of America,United States of America,en,62.003,8.56,506,True,8.05,"Animation, Action, Adventure, Science Fiction, Fantasy",Animation
tv_shows_138502,138502,TV Show,X-Men '97,2024,2024-03-20,2024,3,United States of America,United States of America,en,62.003,8.56,506,True,8.05,"Animation, Action, Adventure, Science Fiction, Fantasy",Action
tv_shows_138502,138502,TV Show,X-Men '97,2024,2024-03-20,2024,3,United States of America,United States of America,en,62.003,8.56,506,True,8.05,"Animation, Action, Adventure, Science Fiction, Fantasy",Adventure
tv_shows_138502,138502,TV Show,X-Men '97,2024,2024-03-20,2024,3,United States of America,United States of America,en,62.003,8.56,506,True,8.05,"Animation, Action, Adventure, Science Fiction, Fantasy",Science Fiction
tv_shows_138502,138502,TV Show,X-Men '97,2024,2024-03-20,2024,3,United States of America,United States of America,en,62.003,8.56,506,True,8.05,"Animation, Action, Adventure, Science Fiction, Fantasy",Fantasy
tv_shows_250923,250923,TV Show,Nobody Wants This,2024,2024-09-26,2024,9,United States of America,United States of America,en,73.308,7.6,153,True,7.07,"Comedy, Drama",Comedy
tv_shows_250923,250923,TV Show,Nobody Wants This,2024,2024-09-26,2024,9,United States of America,United States of America,en,73.308,7.6,153,True,7.07,"Comedy, Drama",Drama
tv_shows_247774,247774,TV Show,The Wooden Ship,2024,2024-03-11,2024,3,,Unknown,ar,85.536,0.0,0,False,,Drama,Drama
tv_shows_233205,233205,TV Show,Captivating the King,2024,2024-01-21,2024,1,South Korea,South Korea,ko,48.632,7.848,23,True,6.77,"Drama, War, Politics",Drama
tv_shows_233205,233205,TV Show,Captivating the King,2024,2024-01-21,2024,1,South Korea,South Korea,ko,48.632,7.848,23,True,6.77,"Drama, War, Politics",War
tv_shows_233205,233205,TV Show,Captivating the King,2024,2024-01-21,2024,1,South Korea,South Korea,ko,48.632,7.848,23,True,6.77,"Drama, War, Politics",Politics
tv_shows_252372,252372,TV Show,Murder Mindfully,2024,2024-10-31,2024,10,Germany,Germany,de,56.02,7.7,102,True,7.01,"Comedy, Crime, Drama",Comedy
tv_shows_252372,252372,TV Show,Murder Mindfully,2024,2024-10-31,2024,10,Germany,Germany,de,56.02,7.7,102,True,7.01,"Comedy, Crime, Drama",Crime
tv_shows_252372,252372,TV Show,Murder Mindfully,2024,2024-10-31,2024,10,Germany,Germany,de,56.02,7.7,102,True,7.01,"Comedy, Crime, Drama",Drama
tv_shows_252635,252635,TV Show,The Heir to The Throne,2024,2024-05-13,2024,5,"China, Hong Kong",China,cn,57.93,9.0,1,True,6.64,Drama,Drama
tv_shows_245256,245256,TV Show,Say Nothing,2024,2024-11-14,2024,11,United States of America,United States of America,en,55.855,7.4,54,True,6.8,"Drama, Crime",Drama
tv_shows_245256,245256,TV Show,Say Nothing,2024,2024-11-14,2024,11,United States of America,United States of America,en,55.855,7.4,54,True,6.8,"Drama, Crime",Crime
tv_shows_224882,224882,TV Show,The Assassins,2024,2024-03-11,2024,3,Egypt,Egypt,ar,54.028,7.7,14,True,6.71,"Drama, Action, Adventure",Drama
tv_shows_224882,224882,TV Show,The Assassins,2024,2024-03-11,2024,3,Egypt,Egypt,ar,54.028,7.7,14,True,6.71,"Drama, Action, Adventure",Action
tv_shows_224882,224882,TV Show,The Assassins,2024,2024-03-11,2024,3,Egypt,Egypt,ar,54.028,7.7,14,True,6.71,"Drama, Action, Adventure",Adventure
tv_shows_243360,243360,TV Show,Ludwig,2024,2024-09-25,2024,9,United Kingdom,United Kingdom,en,46.335,7.7,46,True,6.84,"Mystery, Crime, Drama, Comedy",Mystery
tv_shows_243360,243360,TV Show,Ludwig,2024,2024-09-25,2024,9,United Kingdom,United Kingdom,en,46.335,7.7,46,True,6.84,"Mystery, Crime, Drama, Comedy",Crime
tv_shows_243360,243360,TV Show,Ludwig,2024,2024-09-25,2024,9,United Kingdom,United Kingdom,en,46.335,7.7,46,True,6.84,"Mystery, Crime, Drama, Comedy",Drama
tv_shows_243360,243360,TV Show,Ludwig,2024,2024-09-25,2024,9,United Kingdom,United Kingdom,en,46.335,7.7,46,True,6.84,"Mystery, Crime, Drama, Comedy",Comedy
tv_shows_237150,237150,TV Show,"As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World",2024,2024-04-07,2024,4,Japan,Japan,ja,49.048,7.662,33,True,6.79,"Animation, Science Fiction, Fantasy",Animation
tv_shows_237150,237150,TV Show,"As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World",2024,2024-04-07,2024,4,Japan,Japan,ja,49.048,7.662,33,True,6.79,"Animation, Science Fiction, Fantasy",Science Fiction
tv_shows_237150,237150,TV Show,"As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World",2024,2024-04-07,2024,4,Japan,Japan,ja,49.048,7.662,33,True,6.79,"Animation, Science Fiction, Fantasy",Fantasy
tv_shows_242535,242535,TV Show,Sight Unseen,2024,2024-01-21,2024,1,Canada,Canada,en,35.83,7.5,12,True,6.68,"Drama, Crime",Drama
tv_shows_242535,242535,TV Show,Sight Unseen,2024,2024-01-21,2024,1,Canada,Canada,en,35.83,7.5,12,True,6.68,"Drama, Crime",Crime
tv_shows_244643,244643,TV Show,El amor no tiene receta,2024,2024-02-19,2024,2,Mexico,Mexico,es,68.215,7.6,66,True,6.89,"Action, Adventure, Science Fiction, Fantasy, Drama, Family, Soap, Comedy",Action
tv_shows_244643,244643,TV Show,El amor no tiene receta,2024,2024-02-19,2024,2,Mexico,Mexico,es,68.215,7.6,66,True,6.89,"Action, Adventure, Science Fiction, Fantasy, Drama, Family, Soap, Comedy",Adventure
tv_shows_244643,244643,TV Show,El amor no tiene receta,2024,2024-02-19,2024,2,Mexico,Mexico,es,68.215,7.6,66,True,6.89,"Action, Adventure, Science Fiction, Fantasy, Drama, Family, Soap, Comedy",Science Fiction
tv_shows_244643,244643,TV Show,El amor no tiene receta,2024,2024-02-19,2024,2,Mexico,Mexico,es,68.215,7.6,66,True,6.89,"Action, Adventure, Science Fiction, Fantasy, Drama, Family, Soap, Comedy",Fantasy
tv_shows_244643,244643,TV Show,El amor no tiene receta,2024,2024-02-19,2024,2,Mexico,Mexico,es,68.215,7.6,66,True,6.89,"Action, Adventure, Science Fiction, Fantasy, Drama, Family, Soap, Comedy",Drama
tv_shows_244643,244643,TV Show,El amor no tiene receta,2024,2024-02-19,2024,2,Mexico,Mexico,es,68.215,7.6,66,True,6.89,"Action, Adventure, Science Fiction, Fantasy, Drama, Family, Soap, Comedy",Family
tv_shows_244643,244643,TV Show,El amor no tiene receta,2024,2024-02-19,2024,2,Mexico,Mexico,es,68.215,7.6,66,True,6.89,"Action, Adventure, Science Fiction, Fantasy, Drama, Family, Soap, Comedy",Soap
tv_shows_244643,244643,TV Show,El amor no tiene receta,2024,2024-02-19,2024,2,Mexico,Mexico,es,68.215,7.6,66,True,6.89,"Action, Adventure, Science Fiction, Fantasy, Drama, Family, Soap, Comedy",Comedy
tv_shows_235995,235995,TV Show,Hot Wheels Let's Race,2024,2024-03-04,2024,3,United States of America,United States of America,en,83.055,8.1,15,True,6.74,"Animation, Kids, Action, Adventure",Animation
tv_shows_235995,235995,TV Show,Hot Wheels Let's Race,2024,2024-03-04,2024,3,United States of America,United States of America,en,83.055,8.1,15,True,6.74,"Animation, Kids, Action, Adventure",Kids
tv_shows_235995,235995,TV Show,Hot Wheels Let's Race,2024,2024-03-04,2024,3,United States of America,United States of America,en,83.055,8.1,15,True,6.74,"Animation, Kids, Action, Adventure",Action
tv_shows_235995,235995,TV Show,Hot Wheels Let's Race,2024,2024-03-04,2024,3,United States of America,United States of America,en,83.055,8.1,15,True,6.74,"Animation, Kids, Action, Adventure",Adventure
tv_shows_241138,241138,TV Show,Rising Impact,2024,2024-06-22,2024,6,Japan,Japan,ja,60.792,8.8,27,True,6.91,"Animation, Drama",Animation
tv_shows_241138,241138,TV Show,Rising Impact,2024,2024-06-22,2024,6,Japan,Japan,ja,60.792,8.8,27,True,6.91,"Animation, Drama",Drama
tv_shows_226527,226527,TV Show,Hierarchy,2024,2024-06-07,2024,6,South Korea,South Korea,ko,47.44,7.664,134,True,7.07,Drama,Drama
tv_shows_227854,227854,TV Show,Rescue: HI-Surf,2024,2024-09-22,2024,9,United States of America,United States of America,en,35.291,7.0,21,True,6.67,"Action, Adventure, Drama",Action
tv_shows_227854,227854,TV Show,Rescue: HI-Surf,2024,2024-09-22,2024,9,United States of America,United States of America,en,35.291,7.0,21,True,6.67,"Action, Adventure, Drama",Adventure
tv_shows_227854,227854,TV Show,Rescue: HI-Surf,2024,2024-09-22,2024,9,United States of America,United States of America,en,35.291,7.0,21,True,6.67,"Action, Adventure, Drama",Drama
tv_shows_259140,259140,TV Show,Ranma1/2,2024,2024-10-06,2024,10,Japan,Japan,ja,58.32,8.4,99,True,7.25,"Animation, Action, Adventure, Comedy, Science Fiction, Fantasy",Animation
tv_shows_259140,259140,TV Show,Ranma1/2,2024,2024-10-06,2024,10,Japan,Japan,ja,58.32,8.4,99,True,7.25,"Animation, Action, Adventure, Comedy, Science Fiction, Fantasy",Action
tv_shows_259140,259140,TV Show,Ranma1/2,2024,2024-10-06,2024,10,Japan,Japan,ja,58.32,8.4,99,True,7.25,"Animation, Action, Adventure, Comedy, Science Fiction, Fantasy",Adventure
tv_shows_259140,259140,TV Show,Ranma1/2,2024,2024-10-06,2024,10,Japan,Japan,ja,58.32,8.4,99,True,7.25,"Animation, Action, Adventure, Comedy, Science Fiction, Fantasy",Comedy
tv_shows_259140,259140,TV Show,Ranma1/2,2024,2024-10-06,2024,10,Japan,Japan,ja,58.32,8.4,99,True,7.25,"Animation, Action, Adventure, Comedy, Science Fiction, Fantasy",Science Fiction
tv_shows_259140,259140,TV Show,Ranma1/2,2024,2024-10-06,2024,10,Japan,Japan,ja,58.32,8.4,99,True,7.25,"Animation, Action, Adventure, Comedy, Science Fiction, Fantasy",Fantasy
tv_shows_273825,273825,TV Show,Amor amargo,2024,2024-11-04,2024,11,"United States of America, Mexico",United States of America,es,35.201,7.2,25,True,6.7,"Soap, Drama",Soap
tv_shows_273825,273825,TV Show,Amor amargo,2024,2024-11-04,2024,11,"United States of America, Mexico",United States of America,es,35.201,7.2,25,True,6.7,"Soap, Drama",Drama
tv_shows_236449,236449,TV Show,Bank Under Siege,2024,2024-11-08,2024,11,Spain,Spain,es,54.266,6.6,60,True,6.62,"Crime, Drama, Action, Adventure",Crime
tv_shows_236449,236449,TV Show,Bank Under Siege,2024,2024-11-08,2024,11,Spain,Spain,es,54.266,6.6,60,True,6.62,"Crime, Drama, Action, Adventure",Drama
tv_shows_236449,236449,TV Show,Bank Under Siege,2024,2024-11-08,2024,11,Spain,Spain,es,54.266,6.6,60,True,6.62,"Crime, Drama, Action, Adventure",Action
tv_shows_236449,236449,TV Show,Bank Under Siege,2024,2024-11-08,2024,11,Spain,Spain,es,54.266,6.6,60,True,6.62,"Crime, Drama, Action, Adventure",Adventure
tv_shows_222233,222233,TV Show,Doctor Slump,2024,2024-01-27,2024,1,South Korea,South Korea,ko,49.791,8.439,90,True,7.22,"Drama, Comedy",Drama
tv_shows_222233,222233,TV Show,Doctor Slump,2024,2024-01-27,2024,1,South Korea,South Korea,ko,49.791,8.439,90,True,7.22,"Drama, Comedy",Comedy
tv_shows_252118,252118,TV Show,Al sur del corazón,2024,2024-04-09,2024,4,Chile,Chile,es,55.962,8.0,1,True,6.64,"Soap, Drama",Soap
tv_shows_252118,252118,TV Show,Al sur del corazón,2024,2024-04-09,2024,4,Chile,Chile,es,55.962,8.0,1,True,6.64,"Soap, Drama",Drama
tv_shows_281662,281662,TV Show,CBS Mornings Plus,2024,2024-09-30,2024,9,,Unknown,en,34.939,0.0,0,False,,Unknown,Unknown
tv_shows_207668,207668,TV Show,The Legend of ShenLi,2024,2024-03-18,2024,3,China,China,zh,57.284,8.0,17,True,6.75,"Drama, Science Fiction, Fantasy",Drama
tv_shows_207668,207668,TV Show,The Legend of ShenLi,2024,2024-03-18,2024,3,China,China,zh,57.284,8.0,17,True,6.75,"Drama, Science Fiction, Fantasy",Science Fiction
tv_shows_207668,207668,TV Show,The Legend of ShenLi,2024,2024-03-18,2024,3,China,China,zh,57.284,8.0,17,True,6.75,"Drama, Science Fiction, Fantasy",Fantasy
tv_shows_156484,156484,TV Show,The 8 Show,2024,2024-05-17,2024,5,South Korea,South Korea,ko,47.275,7.206,223,True,6.95,"Drama, Mystery",Drama
tv_shows_156484,156484,TV Show,The 8 Show,2024,2024-05-17,2024,5,South Korea,South Korea,ko,47.275,7.206,223,True,6.95,"Drama, Mystery",Mystery
tv_shows_248059,248059,TV Show,The Gate of Xuan Wu,2024,2024-03-05,2024,3,,Unknown,zh,58.439,7.0,1,True,6.63,Drama,Drama
tv_shows_246706,246706,TV Show,Gawdar,2024,2024-03-26,2024,3,Egypt,Egypt,ar,79.96,4.0,1,True,6.62,"Drama, Science Fiction, Fantasy",Drama
tv_shows_246706,246706,TV Show,Gawdar,2024,2024-03-26,2024,3,Egypt,Egypt,ar,79.96,4.0,1,True,6.62,"Drama, Science Fiction, Fantasy",Science Fiction
tv_shows_246706,246706,TV Show,Gawdar,2024,2024-03-26,2024,3,Egypt,Egypt,ar,79.96,4.0,1,True,6.62,"Drama, Science Fiction, Fantasy",Fantasy
tv_shows_270605,270605,TV Show,Every Minute Counts,2024,2024-11-08,2024,11,Mexico,Mexico,es,41.193,8.2,32,True,6.86,Drama,Drama
tv_shows_253288,253288,TV Show,Reblooming Blue,2024,2024-05-08,2024,5,China,China,zh,51.667,8.5,2,True,6.65,Drama,Drama
tv_shows_271548,271548,TV Show,The Stranded,2024,2024-11-13,2024,11,,Unknown,tr,63.132,0.0,0,False,,Drama,Drama
tv_shows_241112,241112,TV Show,No Good Deed,2024,2024-12-12,2024,12,United States of America,United States of America,en,79.559,6.223,47,True,6.55,"Drama, Comedy",Drama
tv_shows_241112,241112,TV Show,No Good Deed,2024,2024-12-12,2024,12,United States of America,United States of America,en,79.559,6.223,47,True,6.55,"Drama, Comedy",Comedy
tv_shows_222405,222405,TV Show,The Tattooist of Auschwitz,2024,2024-05-02,2024,5,"United Kingdom, Australia",United Kingdom,en,56.08,8.024,106,True,7.14,"Drama, War, Politics",Drama
tv_shows_222405,222405,TV Show,The Tattooist of Auschwitz,2024,2024-05-02,2024,5,"United Kingdom, Australia",United Kingdom,en,56.08,8.024,106,True,7.14,"Drama, War, Politics",War
tv_shows_222405,222405,TV Show,The Tattooist of Auschwitz,2024,2024-05-02,2024,5,"United Kingdom, Australia",United Kingdom,en,56.08,8.024,106,True,7.14,"Drama, War, Politics",Politics
tv_shows_224030,224030,TV Show,High School Return of a Gangster,2024,2024-05-29,2024,5,South Korea,South Korea,ko,43.932,8.6,45,True,7.02,"Science Fiction, Fantasy, Drama",Science Fiction
tv_shows_224030,224030,TV Show,High School Return of a Gangster,2024,2024-05-29,2024,5,South Korea,South Korea,ko,43.932,8.6,45,True,7.02,"Science Fiction, Fantasy, Drama",Fantasy
tv_shows_224030,224030,TV Show,High School Return of a Gangster,2024,2024-05-29,2024,5,South Korea,South Korea,ko,43.932,8.6,45,True,7.02,"Science Fiction, Fantasy, Drama",Drama
tv_shows_254727,254727,TV Show,The Truth Comes Out,2024,2024-05-16,2024,5,China,China,zh,59.313,0.0,0,False,,Drama,Drama
tv_shows_213882,213882,TV Show,Sword and Fairy 1,2024,2024-04-02,2024,4,,Unknown,zh,60.171,7.5,4,True,6.65,"Science Fiction, Fantasy",Science Fiction
tv_shows_213882,213882,TV Show,Sword and Fairy 1,2024,2024-04-02,2024,4,,Unknown,zh,60.171,7.5,4,True,6.65,"Science Fiction, Fantasy",Fantasy
tv_shows_243396,243396,TV Show,Territory,2024,2024-10-24,2024,10,Australia,Australia,en,46.104,6.8,41,True,6.66,"Western, Drama, Action, Adventure",Western
tv_shows_243396,243396,TV Show,Territory,2024,2024-10-24,2024,10,Australia,Australia,en,46.104,6.8,41,True,6.66,"Western, Drama, Action, Adventure",Drama
tv_shows_243396,243396,TV Show,Territory,2024,2024-10-24,2024,10,Australia,Australia,en,46.104,6.8,41,True,6.66,"Western, Drama, Action, Adventure",Action
tv_shows_243396,243396,TV Show,Territory,2024,2024-10-24,2024,10,Australia,Australia,en,46.104,6.8,41,True,6.66,"Western, Drama, Action, Adventure",Adventure
tv_shows_246244,246244,TV Show,House Duties,2024,2024-03-11,2024,3,Egypt,Egypt,ar,79.038,8.1,8,True,6.69,Comedy,Comedy
tv_shows_257161,257161,TV Show,Amazing Night,2024,2024-06-28,2024,6,China,China,zh,49.141,6.7,3,True,6.63,"Reality, Comedy",Reality
tv_shows_257161,257161,TV Show,Amazing Night,2024,2024-06-28,2024,6,China,China,zh,49.141,6.7,3,True,6.63,"Reality, Comedy",Comedy
tv_shows_234995,234995,TV Show,Sengoku Youko,2024,2024-01-11,2024,1,Japan,Japan,ja,49.678,7.4,16,True,6.69,"Animation, Action, Adventure, Science Fiction, Fantasy, Drama",Animation
tv_shows_234995,234995,TV Show,Sengoku Youko,2024,2024-01-11,2024,1,Japan,Japan,ja,49.678,7.4,16,True,6.69,"Animation, Action, Adventure, Science Fiction, Fantasy, Drama",Action
tv_shows_234995,234995,TV Show,Sengoku Youko,2024,2024-01-11,2024,1,Japan,Japan,ja,49.678,7.4,16,True,6.69,"Animation, Action, Adventure, Science Fiction, Fantasy, Drama",Adventure
tv_shows_234995,234995,TV Show,Sengoku Youko,2024,2024-01-11,2024,1,Japan,Japan,ja,49.678,7.4,16,True,6.69,"Animation, Action, Adventure, Science Fiction, Fantasy, Drama",Science Fiction
tv_shows_234995,234995,TV Show,Sengoku Youko,2024,2024-01-11,2024,1,Japan,Japan,ja,49.678,7.4,16,True,6.69,"Animation, Action, Adventure, Science Fiction, Fantasy, Drama",Fantasy
tv_shows_234995,234995,TV Show,Sengoku Youko,2024,2024-01-11,2024,1,Japan,Japan,ja,49.678,7.4,16,True,6.69,"Animation, Action, Adventure, Science Fiction, Fantasy, Drama",Drama
tv_shows_223397,223397,TV Show,City of God: The Fight Rages On,2024,2024-08-25,2024,8,"Brazil, United States of America",Brazil,pt,57.269,7.5,58,True,6.84,"Drama, Crime",Drama
tv_shows_223397,223397,TV Show,City of God: The Fight Rages On,2024,2024-08-25,2024,8,"Brazil, United States of America",Brazil,pt,57.269,7.5,58,True,6.84,"Drama, Crime",Crime
tv_shows_228026,228026,TV Show,Law & Order Toronto: Criminal Intent,2024,2024-02-22,2024,2,"Canada, United Kingdom, United States of America",Canada,en,51.441,6.7,12,True,6.63,"Crime, Drama",Crime
tv_shows_228026,228026,TV Show,Law & Order Toronto: Criminal Intent,2024,2024-02-22,2024,2,"Canada, United Kingdom, United States of America",Canada,en,51.441,6.7,12,True,6.63,"Crime, Drama",Drama
tv_shows_245328,245328,TV Show,Margarita,2024,2024-09-02,2024,9,"Argentina, Uruguay",Argentina,es,58.714,8.7,41,True,7.01,"Comedy, Drama, Family",Comedy
tv_shows_245328,245328,TV Show,Margarita,2024,2024-09-02,2024,9,"Argentina, Uruguay",Argentina,es,58.714,8.7,41,True,7.01,"Comedy, Drama, Family",Drama
tv_shows_245328,245328,TV Show,Margarita,2024,2024-09-02,2024,9,"Argentina, Uruguay",Argentina,es,58.714,8.7,41,True,7.01,"Comedy, Drama, Family",Family
tv_shows_240253,240253,TV Show,Conflict,2024,2024-11-30,2024,11,Finland,Finland,fi,37.587,6.9,7,True,6.64,"Action, Adventure, Drama, War, Politics",Action
tv_shows_240253,240253,TV Show,Conflict,2024,2024-11-30,2024,11,Finland,Finland,fi,37.587,6.9,7,True,6.64,"Action, Adventure, Drama, War, Politics",Adventure
tv_shows_240253,240253,TV Show,Conflict,2024,2024-11-30,2024,11,Finland,Finland,fi,37.587,6.9,7,True,6.64,"Action, Adventure, Drama, War, Politics",Drama
tv_shows_240253,240253,TV Show,Conflict,2024,2024-11-30,2024,11,Finland,Finland,fi,37.587,6.9,7,True,6.64,"Action, Adventure, Drama, War, Politics",War
tv_shows_240253,240253,TV Show,Conflict,2024,2024-11-30,2024,11,Finland,Finland,fi,37.587,6.9,7,True,6.64,"Action, Adventure, Drama, War, Politics",Politics
tv_shows_243403,243403,TV Show,"Ready, Set, Love",2024,2024-02-15,2024,2,Thailand,Thailand,th,43.48,7.473,37,True,6.77,Comedy,Comedy
tv_shows_259666,259666,TV Show,No One Will Miss Us,2024,2024-08-09,2024,8,,Unknown,es,54.16,8.685,214,True,7.73,"Drama, Comedy",Drama
tv_shows_259666,259666,TV Show,No One Will Miss Us,2024,2024-08-09,2024,8,,Unknown,es,54.16,8.685,214,True,7.73,"Drama, Comedy",Comedy
tv_shows_125909,125909,TV Show,Batman: Caped Crusader,2024,2024-08-01,2024,8,United States of America,United States of America,en,51.638,7.4,180,True,7.01,"Animation, Crime, Action, Adventure",Animation
tv_shows_125909,125909,TV Show,Batman: Caped Crusader,2024,2024-08-01,2024,8,United States of America,United States of America,en,51.638,7.4,180,True,7.01,"Animation, Crime, Action, Adventure",Crime
tv_shows_125909,125909,TV Show,Batman: Caped Crusader,2024,2024-08-01,2024,8,United States of America,United States of America,en,51.638,7.4,180,True,7.01,"Animation, Crime, Action, Adventure",Action
tv_shows_125909,125909,TV Show,Batman: Caped Crusader,2024,2024-08-01,2024,8,United States of America,United States of America,en,51.638,7.4,180,True,7.01,"Animation, Crime, Action, Adventure",Adventure
tv_shows_243754,243754,TV Show,Love Island: All Stars,2024,2024-01-15,2024,1,United States of America,United States of America,en,63.446,3.4,19,True,6.33,Reality,Reality
tv_shows_262364,262364,TV Show,Sjene prošlosti,2024,2024-09-02,2024,9,Croatia,Croatia,hr,77.154,0.0,0,False,,Drama,Drama
tv_shows_259834,259834,TV Show,Virtual ancestor,2024,2024-04-01,2024,4,,Unknown,km,33.052,0.0,0,False,,Unknown,Unknown
tv_shows_235619,235619,TV Show,In Blossom,2024,2024-03-15,2024,3,,Unknown,zh,59.218,6.8,6,True,6.64,Drama,Drama
tv_shows_219652,219652,TV Show,The Frog,2024,2024-08-23,2024,8,South Korea,South Korea,ko,47.862,7.2,93,True,6.82,"Mystery, Crime, Drama",Mystery
tv_shows_219652,219652,TV Show,The Frog,2024,2024-08-23,2024,8,South Korea,South Korea,ko,47.862,7.2,93,True,6.82,"Mystery, Crime, Drama",Crime
tv_shows_219652,219652,TV Show,The Frog,2024,2024-08-23,2024,8,South Korea,South Korea,ko,47.862,7.2,93,True,6.82,"Mystery, Crime, Drama",Drama
tv_shows_202224,202224,TV Show,Grimsburg,2024,2024-01-07,2024,1,United States of America,United States of America,en,47.665,5.8,15,True,6.57,"Animation, Comedy, Crime",Animation
tv_shows_202224,202224,TV Show,Grimsburg,2024,2024-01-07,2024,1,United States of America,United States of America,en,47.665,5.8,15,True,6.57,"Animation, Comedy, Crime",Comedy
